implementation,git_commit,batch,heads,sequence_length,head_dimension,dtype,warmups,iterations,sample_index,latency_us,gpu_name,compute_capability,pytorch_version,cuda_version,timestamp
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,28,1826.6880512237549,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,29,1837.056040763855,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,30,1819.2319869995117,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,31,1826.8159627914429,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,32,1816.3520097732544,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,33,1816.383957862854,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,34,1820.255994796753,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,35,1828.544020652771,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,36,1811.8400573730469,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,37,1828.8639783859253,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,38,1812.2880458831787,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,39,1818.6240196228027,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,40,1819.0720081329346,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,41,1820.6720352172852,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,42,1822.975993156433,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,43,1820.6720352172852,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,44,1818.6240196228027,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,45,1848.0960130691528,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,46,1818.7520503997803,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,47,1845.311999320984,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,48,1828.8639783859253,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,49,1814.527988433838,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,50,1818.5280561447144,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,51,1820.512056350708,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,52,1838.528037071228,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,53,1824.9599933624268,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,54,1824.7679471969604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,55,1828.6720514297485,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,56,1822.335958480835,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,57,1814.6560192108154,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,58,1824.7679471969604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,59,1837.056040763855,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,60,1821.344017982483,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,61,1812.4480247497559,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,62,1819.7439908981323,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,63,1823.3599662780762,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,64,1849.6639728546143,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,65,1837.0239734649658,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,66,1829.535961151123,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,67,1820.6720352172852,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,68,1820.7679986953735,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,69,1820.6720352172852,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,70,1801.408052444458,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,71,1802.3359775543213,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,72,1801.8239736557007,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,73,1808.9280128479004,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,74,1807.2960376739502,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,75,1822.9440450668335,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,76,1802.1759986877441,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,77,1808.3839416503906,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,78,1799.0080118179321,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,79,1801.0560274124146,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,80,1802.240014076233,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,81,1824.7679471969604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,82,1822.7200508117676,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,83,1800.4800081253052,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,84,1807.8720569610596,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,85,1849.3119478225708,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,86,1820.9919929504395,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,87,1822.7200508117676,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,88,1828.5119533538818,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,89,1820.2240467071533,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,90,1819.9360370635986,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,91,1817.2160387039185,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,92,1818.2079792022705,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,93,1844.831943511963,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,94,1821.2480545043945,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,95,1823.583960533142,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,96,1824.3520259857178,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,97,1848.3200073242188,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,98,1844.9920415878296,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
explicit_pytorch,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,99,1820.6720352172852,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.755388+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,0,929.7919869422913,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,1,913.4079813957214,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,2,903.1040072441101,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,3,900.160014629364,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,4,906.2079787254333,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,5,896.1920142173767,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,6,900.767982006073,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,7,925.7280230522156,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,8,914.5280122756958,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,9,894.976019859314,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,10,909.3120098114014,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,11,926.2719750404358,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,12,964.6080136299133,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,13,1004.3840408325195,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,14,1003.1039714813232,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,15,1022.2400426864624,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,16,1004.4480562210083,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,17,1007.5839757919312,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,18,1007.6160430908203,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,19,997.3440170288086,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,20,999.5200037956238,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,21,1021.3119983673096,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,22,1018.9759731292725,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,23,1007.0400238037109,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,24,1004.0960311889648,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,25,1001.471996307373,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,26,1003.5200119018555,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,27,1007.3920488357544,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,28,1004.4480562210083,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,29,1003.5200119018555,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,30,1002.4640560150146,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,31,1027.519941329956,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,32,1015.8079862594604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,33,1013.1200551986694,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,34,1017.2480344772339,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,35,1015.8400535583496,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,36,1015.2959823608398,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,37,1012.9920244216919,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,38,1015.7120227813721,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,39,1015.8079862594604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,40,1036.0000133514404,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,41,1024.8960256576538,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,42,1015.6799554824829,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,43,1015.8079862594604,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,44,1012.671947479248,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,45,1014.0479803085327,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,46,1012.1920108795166,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,47,1013.759970664978,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,48,1017.8560018539429,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,49,1011.8720531463623,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,50,1024.4159698486328,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,51,1030.1439762115479,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,52,1012.1920108795166,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,53,1012.9920244216919,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,54,1011.5519762039185,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,55,1012.6399993896484,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
custom_softmax_attention,ca87722a00ebf585cd788c67949e7c0b32dca788,1,8,1024,64,float32,25,100,56,1015.7760381698608,Tesla T4,7.5,2.11.0+cu128,12.8,2026-08-23T19:20:48.879707+00:00
